# time_ns rg_A
2.367247344946898977e+02 3.793334449015328147e+01
2.367347346946939126e+02 3.783273795913853377e+01
2.367447348946978991e+02 3.781040959936562729e+01
2.367547350947019140e+02 3.805821177184915882e+01
2.367647352947059005e+02 3.788677629516310219e+01
2.367747354947099154e+02 3.798278074655133452e+01
2.367847356947139019e+02 3.799558547180788537e+01
2.367947358947179168e+02 3.805333136476705391e+01
2.368047360947219033e+02 3.789983410175814527e+01
2.368147362947259182e+02 3.790196697929425795e+01
2.368247364947299047e+02 3.784369919693052253e+01
2.368347366947339196e+02 3.810485031941194478e+01
2.368447368947379061e+02 3.797993343948891720e+01
2.368547370947419211e+02 3.784112041398797288e+01
2.368647372947459075e+02 3.797229220940007366e+01
2.368747374947498940e+02 3.792569828073904148e+01
2.368847376947539090e+02 3.781424961887839942e+01
2.368947378947578954e+02 3.783608191476249516e+01
2.369047380947619104e+02 3.774904185040315241e+01
2.369147382947658969e+02 3.788490241694870519e+01
2.369247384947699118e+02 3.798067472261348598e+01
2.369347386947738983e+02 3.793797120798884492e+01
2.369447388947779132e+02 3.793538063190332821e+01
2.369547390947818997e+02 3.793718525062658387e+01
2.369647392947859146e+02 3.799379790950262503e+01
2.369747394947899011e+02 3.796202326995297227e+01
2.369847396947939160e+02 3.770994218802653819e+01
2.369947398947979025e+02 3.794415130905625944e+01
2.370047400948019174e+02 3.807202186256932208e+01
2.370147402948059039e+02 3.786269853298368560e+01
2.370247404948099188e+02 3.789171267078675243e+01
2.370347406948139053e+02 3.766617590266113780e+01
2.370447408948179202e+02 3.798426899239762378e+01
2.370547410948219067e+02 3.802827152650797160e+01
2.370647412948259216e+02 3.793871347123035775e+01
2.370747414948299081e+02 3.812842398163246571e+01
2.370847416948339230e+02 3.796937794262601784e+01
2.370947418948379095e+02 3.779661830950829682e+01
2.371047420948418960e+02 3.788855537005616725e+01
2.371147422948459109e+02 3.786802258071332972e+01
2.371247424948498974e+02 3.795518205762871844e+01
2.371347426948539123e+02 3.800351688941778150e+01
2.371447428948578988e+02 3.803497599144298391e+01
2.371547430948619137e+02 3.795238562351419631e+01
2.371647432948659002e+02 3.787600669364302775e+01
2.371747434948699151e+02 3.798716616396482237e+01
2.371847436948739016e+02 3.792365958495626899e+01
2.371947438948779165e+02 3.795790954755170787e+01
2.372047440948819030e+02 3.804513573063751863e+01
2.372147442948859180e+02 3.794511043622309643e+01
2.372247444948899044e+02 3.809404953755282008e+01
2.372347446948939194e+02 3.801563972913308476e+01
2.372447448948979059e+02 3.792969271286204247e+01
2.372547450949019208e+02 3.800346063549653763e+01
2.372647452949059073e+02 3.790443267122420679e+01
2.372747454949099222e+02 3.786799680188348560e+01
2.372847456949139087e+02 3.793121005519947886e+01
2.372947458949179236e+02 3.791728810408674377e+01
2.373047460949219101e+02 3.779565999692123768e+01
2.373147462949259250e+02 3.809406249620800367e+01
2.373247464949299115e+02 3.799826581202341202e+01
2.373347466949338980e+02 3.804394550213925896e+01
2.373447468949379129e+02 3.770051350169450188e+01
2.373547470949418994e+02 3.801371335816569541e+01
2.373647472949459143e+02 3.784068918184964758e+01
2.373747474949499008e+02 3.788941224434020683e+01
2.373847476949539157e+02 3.781965561861316161e+01
2.373947478949579022e+02 3.799080078620485068e+01
2.374047480949619171e+02 3.789845010894578081e+01
2.374147482949659036e+02 3.815392072374722687e+01
2.374247484949699185e+02 3.796234468514329308e+01
2.374347486949739050e+02 3.787745080927733454e+01
2.374447488949779199e+02 3.794001303306551165e+01
2.374547490949819064e+02 3.794126940806060588e+01
2.374647492949859213e+02 3.786211409238207892e+01
2.374747494949899078e+02 3.798475637019166840e+01
2.374847496949939227e+02 3.795925436235113182e+01
2.374947498949979092e+02 3.799830185566018059e+01
2.375047500950019241e+02 3.798016069054993693e+01
2.375147502950059106e+02 3.806285032996900242e+01
2.375247504950099255e+02 3.807006545827875499e+01
2.375347506950139120e+02 3.789803172070221393e+01
2.375447508950179270e+02 3.805964865987549217e+01
2.375547510950219134e+02 3.802344882997231679e+01
2.375647512950258999e+02 3.797482226593970012e+01
2.375747514950299148e+02 3.797770082546087878e+01
2.375847516950339013e+02 3.812855814414437106e+01
2.375947518950379163e+02 3.801294298588265974e+01
2.376047520950419027e+02 3.807914716720115678e+01
2.376147522950459177e+02 3.780309539468820645e+01
2.376247524950499042e+02 3.795853038450610484e+01
2.376347526950539191e+02 3.799329809489788090e+01
2.376447528950579056e+02 3.793835195240227165e+01
2.376547530950619205e+02 3.795429937865941383e+01
2.376647532950659070e+02 3.785577967073569283e+01
2.376747534950699219e+02 3.790422357588183644e+01
2.376847536950739084e+02 3.780436280587090181e+01
2.376947538950779233e+02 3.788697846720093310e+01
2.377047540950819098e+02 3.802059993015497952e+01
2.377147542950859247e+02 3.791427779147286969e+01
2.377247544950899112e+02 3.785509946705762729e+01
2.377347546950939261e+02 3.800938205051682672e+01
2.377447548950979126e+02 3.794912091505433693e+01
2.377547550951019275e+02 3.801265956155535974e+01
2.377647552951059140e+02 3.802205115595129570e+01
2.377747554951099289e+02 3.798635274261538797e+01
2.377847556951139154e+02 3.806846759711353201e+01
2.377947558951179019e+02 3.817987797775118963e+01
2.378047560951219168e+02 3.817484699366539758e+01
2.378147562951259033e+02 3.783662335761012230e+01
2.378247564951299182e+02 3.794073747993291335e+01
2.378347566951339047e+02 3.786619529093830749e+01
2.378447568951379196e+02 3.791558203092193224e+01
2.378547570951419061e+02 3.779338513777224762e+01
2.378647572951459210e+02 3.806971894072829343e+01
2.378747574951499075e+02 3.815772435663138396e+01
2.378847576951539224e+02 3.786200785520750856e+01
2.378947578951579089e+02 3.781681178471548321e+01
2.379047580951619238e+02 3.796040039256622833e+01
2.379147582951659103e+02 3.807537815670337267e+01
2.379247584951699253e+02 3.789636444359401679e+01
2.379347586951739117e+02 3.795338896962354625e+01
2.379447588951779267e+02 3.806183358089206337e+01
2.379547590951819132e+02 3.795208143423973013e+01
2.379647592951859281e+02 3.787748197162644459e+01
2.379747594951899146e+02 3.793525996840524783e+01
2.379847596951939295e+02 3.788109240793761501e+01
2.379947598951979160e+02 3.782049342421346694e+01
2.380047600952019309e+02 3.802875145474916962e+01
2.380147602952059174e+02 3.803438063762602184e+01
2.380247604952099039e+02 3.803713224732649678e+01
2.380347606952139188e+02 3.812770992014948490e+01
2.380447608952179053e+02 3.797918913007826092e+01
2.380547610952219202e+02 3.798367995644056805e+01
2.380647612952259067e+02 3.801139081169149136e+01
2.380747614952299216e+02 3.790791875010634016e+01
2.380847616952339081e+02 3.809489674488700928e+01
2.380947618952379230e+02 3.782449884625124525e+01
2.381047620952419095e+02 3.776588706207843416e+01
2.381147622952459244e+02 3.799155683396406857e+01
2.381247624952499109e+02 3.799207123450509016e+01
2.381347626952539258e+02 3.786833199765545288e+01
2.381447628952579123e+02 3.803306332129030665e+01
2.381547630952619272e+02 3.789132818529918012e+01
2.381647632952659137e+02 3.789259664134435468e+01
2.381747634952699286e+02 3.794213439002721344e+01
2.381847636952739151e+02 3.783468041899214995e+01
2.381947638952779300e+02 3.795889521295603686e+01
2.382047640952819165e+02 3.786894625737718911e+01
2.382147642952859314e+02 3.794355374930584190e+01
2.382247644952899179e+02 3.794037715930518573e+01
2.382347646952939044e+02 3.800993935914940636e+01
2.382447648952979193e+02 3.790261115718702456e+01
2.382547650953019058e+02 3.805827663864003796e+01
2.382647652953059207e+02 3.787996714336102144e+01
2.382747654953099072e+02 3.796097904557286284e+01
2.382847656953139222e+02 3.797203152679529126e+01
2.382947658953179086e+02 3.797787200684374653e+01
2.383047660953219236e+02 3.774818687690208208e+01
2.383147662953259101e+02 3.774833488575715279e+01
2.383247664953299250e+02 3.772918240619358698e+01
2.383347666953339115e+02 3.796690103952209938e+01
2.383447668953379264e+02 3.803387088025694140e+01
2.383547670953419129e+02 3.794136329004869879e+01
2.383647672953459278e+02 3.780332374675957396e+01
2.383747674953499143e+02 3.799279488501446167e+01
2.383847676953539292e+02 3.801823347165274214e+01
2.383947678953579157e+02 3.794761304804053026e+01
2.384047680953619306e+02 3.775807477438368664e+01
2.384147682953659171e+02 3.784301809731902466e+01
2.384247684953699320e+02 3.812271467421744831e+01
2.384347686953739185e+02 3.797389526517614655e+01
2.384447688953779334e+02 3.808860824354557906e+01
2.384547690953819199e+02 3.795761942074352646e+01
2.384647692953859064e+02 3.786499787157187313e+01
2.384747694953899213e+02 3.806969790626904881e+01
2.384847696953939078e+02 3.805497220659228930e+01
2.384947698953979227e+02 3.783559374566873146e+01
2.385047700954019092e+02 3.799132951585104223e+01
2.385147702954059241e+02 3.793175022175663003e+01
2.385247704954099106e+02 3.786240954176410867e+01
2.385347706954139255e+02 3.805448188383537911e+01
2.385447708954179120e+02 3.789813635471688258e+01
2.385547710954219269e+02 3.788946589212142868e+01
2.385647712954259134e+02 3.800836024856846507e+01
2.385747714954299283e+02 3.798379697609252048e+01
2.385847716954339148e+02 3.786883960589761244e+01
2.385947718954379297e+02 3.808154958558159819e+01
2.386047720954419162e+02 3.811987183422615999e+01
2.386147722954459311e+02 3.808809601329636507e+01
2.386247724954499176e+02 3.790278998893592188e+01
2.386347726954539326e+02 3.782818112976778480e+01
2.386447728954579190e+02 3.780960873778757048e+01
2.386547730954619340e+02 3.785696601669006611e+01
2.386647732954659205e+02 3.795290475519590956e+01
2.386747734954699354e+02 3.775628518109976284e+01
2.386847736954739219e+02 3.773369329809742112e+01
2.386947738954779084e+02 3.798266206791462452e+01
2.387047740954819233e+02 3.810588197198300264e+01
2.387147742954859098e+02 3.813196225460078637e+01
2.387247744954899247e+02 3.813469641524516618e+01
2.387347746954939112e+02 3.791658019807247371e+01
2.387447748954979261e+02 3.796434287691325693e+01
2.387547750955019126e+02 3.790713367622331020e+01
2.387647752955059275e+02 3.777641471851011090e+01
2.387747754955099140e+02 3.791091586454645324e+01
2.387847756955139289e+02 3.783948042720604121e+01
2.387947758955179154e+02 3.795171538936457978e+01
2.388047760955219303e+02 3.796847149006227795e+01
2.388147762955259168e+02 3.798421172748761165e+01
2.388247764955299317e+02 3.792443008365635393e+01
2.388347766955339182e+02 3.795292447903192823e+01
2.388447768955379331e+02 3.781586905388334685e+01
2.388547770955419196e+02 3.782618235903155579e+01
2.388647772955459345e+02 3.797707765118596512e+01
2.388747774955499210e+02 3.796115849471901527e+01
2.388847776955539359e+02 3.777863104754092660e+01
2.388947778955579224e+02 3.797743386087967110e+01
2.389047780955619373e+02 3.799255324111653920e+01
2.389147782955659238e+02 3.781582260258639394e+01
2.389247784955699103e+02 3.796946118613269761e+01
2.389347786955739252e+02 3.793828159595565808e+01
2.389447788955779117e+02 3.787421746595334326e+01
2.389547790955819266e+02 3.761849171099517974e+01
2.389647792955859131e+02 3.798894794380319695e+01
2.389747794955899280e+02 3.785466197540074518e+01
2.389847796955939145e+02 3.802067959515497364e+01
2.389947798955979295e+02 3.798247864660890372e+01
2.390047800956019159e+02 3.799958570461436835e+01
2.390147802956059309e+02 3.817619316430413789e+01
2.390247804956099174e+02 3.798418024676273319e+01
2.390347806956139323e+02 3.793661196414014114e+01
2.390447808956179188e+02 3.800788835127720944e+01
2.390547810956219337e+02 3.792707613271168299e+01
2.390647812956259202e+02 3.794954934160808335e+01
2.390747814956299351e+02 3.778883177985708386e+01
2.390847816956339216e+02 3.781664408361729102e+01
2.390947818956379365e+02 3.794098274978767193e+01
2.391047820956419230e+02 3.809215958886196773e+01
2.391147822956459379e+02 3.797036424483233219e+01
2.391247824956499244e+02 3.795840551365737525e+01
2.391347826956539393e+02 3.804784598930119444e+01
2.391447828956579258e+02 3.818587261051198567e+01
2.391547830956619123e+02 3.795474853269256243e+01
2.391647832956659272e+02 3.795145263127432855e+01
2.391747834956699137e+02 3.797202948359441166e+01
2.391847836956739286e+02 3.797212960736139564e+01
2.391947838956779151e+02 3.793760604309435536e+01
2.392047840956819300e+02 3.793969265382283851e+01
2.392147842956859165e+02 3.804109762284738139e+01
2.392247844956899314e+02 3.795262136354417493e+01
2.392347846956939179e+02 3.803121331911781056e+01
2.392447848956979328e+02 3.806202677487374331e+01
2.392547850957019193e+02 3.792968689487729961e+01
2.392647852957059342e+02 3.798200259781492605e+01
2.392747854957099207e+02 3.781083716919361848e+01
2.392847856957139356e+02 3.806521394001786973e+01
2.392947858957179221e+02 3.787246030707800060e+01
2.393047860957219370e+02 3.790721690413116107e+01
2.393147862957259235e+02 3.768294728170909025e+01
2.393247864957299385e+02 3.796921805340136302e+01
2.393347866957339249e+02 3.794845019656476381e+01
2.393447868957379399e+02 3.784254067565036905e+01
2.393547870957419264e+02 3.785886392356306374e+01
2.393647872957459413e+02 3.787940021614256381e+01
2.393747874957499278e+02 3.787403161831963416e+01
2.393847876957539142e+02 3.784776146818129661e+01
2.393947878957579292e+02 3.805646336121421314e+01
2.394047880957619157e+02 3.795348878425739514e+01
2.394147882957659306e+02 3.811233604080526760e+01
2.394247884957699171e+02 3.788847029772313846e+01
2.394347886957739320e+02 3.777150053350700176e+01
2.394447888957779185e+02 3.794121068854317258e+01
2.394547890957819334e+02 3.794160332967705074e+01
2.394647892957859199e+02 3.785800442557651735e+01
2.394747894957899348e+02 3.778100032362920047e+01
2.394847896957939213e+02 3.771738452917153950e+01
2.394947898957979362e+02 3.800764937070697158e+01
2.395047900958019227e+02 3.801899548824663810e+01
2.395147902958059376e+02 3.792579052115965510e+01
2.395247904958099241e+02 3.808756027201761896e+01
2.395347906958139390e+02 3.783794567120980190e+01
2.395447908958179255e+02 3.798517447286815951e+01
2.395547910958219404e+02 3.798005305065044013e+01
2.395647912958259269e+02 3.789365104333372614e+01
2.395747914958299418e+02 3.808488391752959501e+01
2.395847916958339283e+02 3.801904700060012487e+01
2.395947918958379432e+02 3.810142889830866153e+01
2.396047920958419297e+02 3.780629081454781470e+01
2.396147922958459162e+02 3.793124295200917828e+01
2.396247924958499311e+02 3.786867149522421983e+01
2.396347926958539176e+02 3.794508055871093433e+01
2.396447928958579325e+02 3.801341034297491461e+01
2.396547930958619190e+02 3.801144426791162800e+01
2.396647932958659339e+02 3.797385876115272652e+01
2.396747934958699204e+02 3.791607066028987560e+01
2.396847936958739353e+02 3.800131519689139736e+01
2.396947938958779218e+02 3.807501493904734957e+01
2.397047940958819368e+02 3.781473407755760263e+01
2.397147942958859232e+02 3.807278313608040321e+01
2.397247944958899382e+02 3.796781103576905281e+01
2.397347946958939247e+02 3.796093346930885559e+01
2.397447948958979396e+02 3.782313206106696413e+01
2.397547950959019261e+02 3.801260084025979324e+01
2.397647952959059410e+02 3.785960974331426598e+01
2.397747954959099275e+02 3.793087867993045137e+01
2.397847956959139424e+02 3.796950883318558567e+01
2.397947958959179289e+02 3.783861880112361575e+01
2.398047960959219438e+02 3.790215253095736614e+01
2.398147962959259303e+02 3.782000747842802468e+01
2.398247964959299452e+02 3.790804467280671020e+01
2.398347966959339317e+02 3.806448830229101077e+01
2.398447968959379182e+02 3.786800810312367105e+01
2.398547970959419331e+02 3.802304784879357413e+01
2.398647972959459196e+02 3.801918484843778856e+01
2.398747974959499345e+02 3.799420738362557159e+01
2.398847976959539210e+02 3.805421298034522692e+01
2.398947978959579359e+02 3.794762225340230799e+01
2.399047980959619224e+02 3.770273571884434460e+01
2.399147982959659373e+02 3.793300333392613766e+01
2.399247984959699238e+02 3.804165692720390268e+01
2.399347986959739387e+02 3.803278763307976362e+01
2.399447988959779252e+02 3.801002460311661224e+01
2.399547990959819401e+02 3.805037993647025019e+01
2.399647992959859266e+02 3.791287573585292847e+01
2.399747994959899415e+02 3.789905774411201378e+01
2.399847996959939280e+02 3.815761811607742260e+01
2.399947998959979429e+02 3.796455187214603910e+01
2.400048000960019294e+02 3.809656006261331385e+01
2.400148002960059443e+02 3.813227102109873101e+01
2.400248004960099308e+02 3.780944831481217250e+01
2.400348006960139458e+02 3.774787097130528224e+01
2.400448008960179322e+02 3.803078650216857426e+01
2.400548010960219472e+02 3.785946915341524033e+01
2.400648012960259337e+02 3.801740080497611274e+01
2.400748014960299201e+02 3.806177366771787263e+01
2.400848016960339351e+02 3.792994797337981083e+01
2.400948018960379216e+02 3.792426261077991256e+01
2.401048020960419365e+02 3.809469887348939210e+01
2.401148022960459230e+02 3.800771419199749346e+01
2.401248024960499379e+02 3.801466465421911778e+01
2.401348026960539244e+02 3.804210337687391785e+01
2.401448028960579393e+02 3.797572089230457948e+01
2.401548030960619258e+02 3.799797201433293026e+01
2.401648032960659407e+02 3.769537528644856650e+01
2.401748034960699272e+02 3.803122149610690883e+01
2.401848036960739421e+02 3.801781032764785806e+01
2.401948038960779286e+02 3.780782169861620190e+01
2.402048040960819435e+02 3.780790760109704252e+01
2.402148042960859300e+02 3.810388497518904671e+01
2.402248044960899449e+02 3.800250195198024983e+01
2.402348046960939314e+02 3.812379837561335449e+01
2.402448048960979463e+02 3.782808317029844858e+01
2.402548050961019328e+02 3.797987251734833336e+01
2.402648052961059477e+02 3.788931035315276574e+01
2.402748054961099342e+02 3.789441183799705470e+01
2.402848056961139491e+02 3.790891300946019982e+01
2.402948058961179356e+02 3.788894203767106461e+01
2.403048060961219221e+02 3.800238552967388728e+01
2.403148062961259370e+02 3.795469388334702643e+01
2.403248064961299235e+02 3.784233835939556201e+01
2.403348066961339384e+02 3.787851020742600383e+01
2.403448068961379249e+02 3.805468393362021828e+01
2.403548070961419398e+02 3.789730736235455311e+01
2.403648072961459263e+02 3.802514579826088692e+01
2.403748074961499412e+02 3.797285688232571488e+01
2.403848076961539277e+02 3.795600507269048762e+01
2.403948078961579427e+02 3.798903763690475444e+01
2.404048080961619291e+02 3.794151935865490088e+01
2.404148082961659441e+02 3.789530039205820344e+01
2.404248084961699305e+02 3.805452253298529541e+01
2.404348086961739455e+02 3.792206297650335500e+01
2.404448088961779320e+02 3.791868601350567758e+01
2.404548090961819469e+02 3.777136504610052015e+01
2.404648092961859334e+02 3.800143125716689241e+01
2.404748094961899483e+02 3.793034442165973985e+01
2.404848096961939348e+02 3.807398714482787483e+01
2.404948098961979497e+02 3.793380936995989572e+01
2.405048100962019362e+02 3.770095247929247506e+01
2.405148102962059511e+02 3.799154292942527178e+01
2.405248104962099376e+02 3.791209547995926243e+01
2.405348106962139241e+02 3.808108823216451100e+01
2.405448108962179390e+02 3.783795433617995485e+01
2.405548110962219255e+02 3.802101778219611816e+01
2.405648112962259404e+02 3.807005499523489078e+01
2.405748114962299269e+02 3.784427540394178635e+01
2.405848116962339418e+02 3.784513913283811348e+01
2.405948118962379283e+02 3.776869026599060675e+01
2.406048120962419432e+02 3.810122221693462308e+01
2.406148122962459297e+02 3.792942177176156093e+01
2.406248124962499446e+02 3.791013811434191183e+01
2.406348126962539311e+02 3.798561606201405993e+01
2.406448128962579460e+02 3.784527984968057268e+01
2.406548130962619325e+02 3.783558277603673048e+01
2.406648132962659474e+02 3.795634843985608597e+01
2.406748134962699339e+02 3.798962712610276071e+01
2.406848136962739488e+02 3.797541952563618395e+01
2.406948138962779353e+02 3.806511506565426117e+01
2.407048140962819502e+02 3.812676423345097731e+01
2.407148142962859367e+02 3.800750023558018142e+01
2.407248144962899516e+02 3.787750849783100904e+01
2.407348146962939381e+02 3.803677006415329487e+01
2.407448148962979246e+02 3.813068091348542765e+01
2.407548150963019395e+02 3.787304291743705420e+01
2.407648152963059260e+02 3.795062890420801693e+01
2.407748154963099410e+02 3.786811793509944835e+01
2.407848156963139274e+02 3.797956725409360956e+01
2.407948158963179424e+02 3.785762374805209873e+01
2.408048160963219289e+02 3.792875466737758217e+01
2.408148162963259438e+02 3.793605362866063757e+01
2.408248164963299303e+02 3.816027949462143454e+01
2.408348166963339452e+02 3.792629706533610090e+01
2.408448168963379317e+02 3.801006245861834998e+01
2.408548170963419466e+02 3.796876620560909998e+01
2.408648172963459331e+02 3.784736710723081643e+01
2.408748174963499480e+02 3.815532234813866097e+01
2.408848176963539345e+02 3.798105068424550979e+01
2.408948178963579494e+02 3.796199007013559168e+01
2.409048180963619359e+02 3.783005676975762555e+01
2.409148182963659508e+02 3.788935779235229973e+01
2.409248184963699373e+02 3.791976483711582802e+01
2.409348186963739522e+02 3.806745417442893142e+01
2.409448188963779387e+02 3.796154828015426119e+01
2.409548190963819536e+02 3.798078194473050928e+01
2.409648192963859401e+02 3.788017863649977812e+01
2.409748194963899266e+02 3.810450420146881356e+01
2.409848196963939415e+02 3.798645262745528584e+01
2.409948198963979280e+02 3.817737866558233151e+01
2.410048200964019429e+02 3.792135410791494365e+01
2.410148202964059294e+02 3.793941004735171418e+01
2.410248204964099443e+02 3.783889693932487575e+01
2.410348206964139308e+02 3.816871470124510779e+01
2.410448208964179457e+02 3.798675083409982278e+01
2.410548210964219322e+02 3.786971939561878031e+01
2.410648212964259471e+02 3.797407849573139771e+01
2.410748214964299336e+02 3.786171644025515093e+01
2.410848216964339485e+02 3.794350863700595511e+01
2.410948218964379350e+02 3.806028843107294080e+01
2.411048220964419500e+02 3.797673865688821593e+01
2.411148222964459364e+02 3.801372358172486798e+01
2.411248224964499514e+02 3.791350786590986388e+01
2.411348226964539379e+02 3.790012487097952487e+01
2.411448228964579528e+02 3.777766811048998363e+01
2.411548230964619393e+02 3.792676625903570198e+01
2.411648232964659542e+02 3.804861980549962652e+01
2.411748234964699407e+02 3.782753081290170627e+01
2.411848236964739556e+02 3.809932356226926231e+01
2.411948238964779421e+02 3.817828282044778376e+01
2.412048240964819286e+02 3.781516881072178649e+01
2.412148242964859435e+02 3.787582208855502586e+01
2.412248244964899300e+02 3.802048857301702611e+01
2.412348246964939449e+02 3.790253355911229960e+01
2.412448248964979314e+02 3.781942686660620723e+01
2.412548250965019463e+02 3.802556995547806906e+01
2.412648252965059328e+02 3.781770482660266453e+01
2.412748254965099477e+02 3.793637060434814856e+01
2.412848256965139342e+02 3.805511307516498221e+01
2.412948258965179491e+02 3.805223615869277864e+01
2.413048260965219356e+02 3.799738073891959544e+01
2.413148262965259505e+02 3.798252352083710548e+01
2.413248264965299370e+02 3.779185899359278267e+01
2.413348266965339519e+02 3.811163720013909995e+01
2.413448268965379384e+02 3.787069138995862261e+01
2.413548270965419533e+02 3.782497687574142020e+01
2.413648272965459398e+02 3.792509685563724275e+01
2.413748274965499547e+02 3.785780583093578144e+01
2.413848276965539412e+02 3.790343329201571265e+01
2.413948278965579561e+02 3.794940056756184532e+01
2.414048280965619426e+02 3.799669650682522359e+01
2.414148282965659575e+02 3.792260330260226198e+01
2.414248284965699440e+02 3.780922386248973055e+01
2.414348286965739305e+02 3.803285460224689274e+01
2.414448288965779454e+02 3.796624447124677459e+01
2.414548290965819319e+02 3.797733801566032241e+01
2.414648292965859468e+02 3.806590450458403296e+01
2.414748294965899333e+02 3.799501119311715769e+01
2.414848296965939483e+02 3.786638500336287905e+01
2.414948298965979347e+02 3.801153288730574786e+01
2.415048300966019497e+02 3.772510239204786586e+01
2.415148302966059362e+02 3.796448582159771235e+01
2.415248304966099511e+02 3.797553424783219356e+01
2.415348306966139376e+02 3.782801774095298697e+01
2.415448308966179525e+02 3.803359373989671610e+01
2.415548310966219390e+02 3.789031109116771745e+01
2.415648312966259539e+02 3.799687205016069669e+01
2.415748314966299404e+02 3.798489124642381398e+01
2.415848316966339553e+02 3.795018745746001798e+01
2.415948318966379418e+02 3.786869689111289006e+01
2.416048320966419567e+02 3.810894599735884469e+01
2.416148322966459432e+02 3.768680603900183712e+01
2.416248324966499581e+02 3.778371256694199332e+01
2.416348326966539446e+02 3.791109523381203417e+01
2.416448328966579595e+02 3.787529928356834574e+01
2.416548330966619460e+02 3.795502708123580504e+01
2.416648332966659325e+02 3.783175912840118826e+01
2.416748334966699474e+02 3.805442273911130258e+01
2.416848336966739339e+02 3.803731617635352080e+01
2.416948338966779488e+02 3.791870837274518635e+01
2.417048340966819353e+02 3.780773770439991210e+01
2.417148342966859502e+02 3.796728670131285810e+01
2.417248344966899367e+02 3.801417917456152651e+01
2.417348346966939516e+02 3.795837554891478050e+01
2.417448348966979381e+02 3.778559025070478583e+01
2.417548350967019530e+02 3.789431956527538858e+01
2.417648352967059395e+02 3.782651968680917776e+01
2.417748354967099544e+02 3.800819113522582882e+01
2.417848356967139409e+02 3.798020304656497359e+01
2.417948358967179558e+02 3.795676606163966937e+01
2.418048360967219423e+02 3.777359434127034632e+01
2.418148362967259573e+02 3.787685243136954227e+01
2.418248364967299437e+02 3.817620611181197177e+01
2.418348366967339587e+02 3.796458924689873982e+01
2.418448368967379452e+02 3.771003346123436017e+01
2.418548370967419601e+02 3.807908380063410902e+01
2.418648372967459466e+02 3.803752983275465027e+01
2.418748374967499615e+02 3.806765815597978531e+01
2.418848376967539480e+02 3.793264321704531028e+01
2.418948378967579345e+02 3.800004398852632903e+01
2.419048380967619494e+02 3.793195332334950365e+01
2.419148382967659359e+02 3.806558674629994954e+01
2.419248384967699508e+02 3.796757573848620382e+01
2.419348386967739373e+02 3.779437068585918524e+01
2.419448388967779522e+02 3.789058648677492158e+01
2.419548390967819387e+02 3.801826808725945739e+01
2.419648392967859536e+02 3.796324276252716601e+01
2.419748394967899401e+02 3.794615551430538858e+01
2.419848396967939550e+02 3.797477408762539142e+01
2.419948398967979415e+02 3.800826825740069381e+01
2.420048400968019564e+02 3.793502570443493482e+01
2.420148402968059429e+02 3.797268023476410548e+01
2.420248404968099578e+02 3.818522385360382287e+01
2.420348406968139443e+02 3.789524004222987230e+01
2.420448408968179592e+02 3.800678689668021804e+01
2.420548410968219457e+02 3.797356000244172947e+01
2.420648412968259606e+02 3.798511458947986341e+01
2.420748414968299471e+02 3.807021621544333101e+01
2.420848416968339620e+02 3.797332324521385516e+01
2.420948418968379485e+02 3.778035226127280310e+01
2.421048420968419634e+02 3.806625278554353997e+01
2.421148422968459499e+02 3.786904189010345334e+01
2.421248424968499364e+02 3.787657642034925942e+01
2.421348426968539513e+02 3.808480949679605487e+01
2.421448428968579378e+02 3.787486623977999045e+01
2.421548430968619527e+02 3.793579156633506244e+01
2.421648432968659392e+02 3.800386915417502820e+01
2.421748434968699542e+02 3.789948908847432563e+01
2.421848436968739406e+02 3.791926761774033139e+01
2.421948438968779556e+02 3.797251853460382875e+01
2.422048440968819421e+02 3.795647674288057516e+01
2.422148442968859570e+02 3.792360196516721516e+01
2.422248444968899435e+02 3.809103638334059383e+01
2.422348446968939584e+02 3.784442703129090546e+01
2.422448448968979449e+02 3.772310024873809908e+01
2.422548450969019598e+02 3.808741192640891882e+01
2.422648452969059463e+02 3.798058952313072467e+01
2.422748454969099612e+02 3.787369352809797363e+01
2.422848456969139477e+02 3.810893795507173110e+01
2.422948458969179626e+02 3.782396257161583719e+01
2.423048460969219491e+02 3.807939727246903061e+01
2.423148462969259640e+02 3.791712328675985333e+01
2.423248464969299505e+02 3.805168618027474992e+01
2.423348466969339654e+02 3.788208068550904528e+01
2.423448468969379519e+02 3.786191502870839543e+01
2.423548470969419384e+02 3.789991522182353378e+01
2.423648472969459533e+02 3.788431546909391301e+01
2.423748474969499398e+02 3.777792784638199208e+01
2.423848476969539547e+02 3.788449717336600031e+01
2.423948478969579412e+02 3.806011606012648940e+01
2.424048480969619561e+02 3.809907130676409537e+01
2.424148482969659426e+02 3.812882063408143551e+01
2.424248484969699575e+02 3.788330679895962305e+01
2.424348486969739440e+02 3.811547853411516229e+01
2.424448488969779589e+02 3.787184116623566865e+01
2.424548490969819454e+02 3.803682080663146081e+01
2.424648492969859603e+02 3.808748681633355204e+01
2.424748494969899468e+02 3.779547737451377287e+01
2.424848496969939617e+02 3.793941587926457970e+01
2.424948498969979482e+02 3.802550352096974962e+01
2.425048500970019631e+02 3.796948591154972519e+01
2.425148502970059496e+02 3.789221744730005526e+01
2.425248504970099646e+02 3.802013930864819002e+01
2.425348506970139510e+02 3.793499023101451684e+01
