# time_ns rmsd_A
2.923958479169583597e+02 2.685326670522178105e+00
2.924058481169623747e+02 2.812139559805023836e+00
2.924158483169663327e+02 2.988454710903848621e+00
2.924258485169703476e+02 2.453746314649535076e+00
2.924358487169743626e+02 2.961955075028816609e+00
2.924458489169783775e+02 2.995128459340119065e+00
2.924558491169823355e+02 3.025851771256593103e+00
2.924658493169863505e+02 3.116808817597217729e+00
2.924758495169903654e+02 2.707277910881220606e+00
2.924858497169943803e+02 3.130461644597064108e+00
2.924958499169983384e+02 2.607995355151923267e+00
2.925058501170023533e+02 3.173578994943750953e+00
2.925158503170063682e+02 3.186554289680135987e+00
2.925258505170103831e+02 3.225035806826799245e+00
2.925358507170143412e+02 2.862332972711073786e+00
2.925458509170183561e+02 2.964574427912765930e+00
2.925558511170223710e+02 2.843589968935179346e+00
2.925658513170263291e+02 3.082524834082028597e+00
2.925758515170303440e+02 2.711232103060358778e+00
2.925858517170343589e+02 3.035313073628603586e+00
2.925958519170383738e+02 2.789966116201604507e+00
2.926058521170423319e+02 2.616172167764517553e+00
2.926158523170463468e+02 2.905638731633431338e+00
2.926258525170503617e+02 2.640313799582199472e+00
2.926358527170543766e+02 2.758048921557650690e+00
2.926458529170583347e+02 3.035885740728154314e+00
2.926558531170623496e+02 3.305686134375444674e+00
2.926658533170663645e+02 3.160766226413593838e+00
2.926758535170703794e+02 3.165568889843770162e+00
2.926858537170743375e+02 3.028556176671997058e+00
2.926958539170783524e+02 3.254940885323010846e+00
2.927058541170823673e+02 2.781432585642678923e+00
2.927158543170863823e+02 2.866013332559722571e+00
2.927258545170903403e+02 2.760851226541314318e+00
2.927358547170943552e+02 2.877829994284621939e+00
2.927458549170983702e+02 2.938880240708786840e+00
2.927558551171023851e+02 2.940094231634069022e+00
2.927658553171063431e+02 2.611803737006291204e+00
2.927758555171103581e+02 2.757523673922277929e+00
2.927858557171143730e+02 2.724994645916237523e+00
2.927958559171183310e+02 2.804757254139591982e+00
2.928058561171223459e+02 3.067770220496270461e+00
2.928158563171263609e+02 2.808048025969167139e+00
2.928258565171303758e+02 3.398174408330921992e+00
2.928358567171343338e+02 2.809381107914781683e+00
2.928458569171383488e+02 2.773643252279208049e+00
2.928558571171423637e+02 2.673820625133433548e+00
2.928658573171463786e+02 2.889613966340074391e+00
2.928758575171503367e+02 3.238831983763359457e+00
2.928858577171543516e+02 2.512049230586787640e+00
2.928958579171583665e+02 2.703834302047072313e+00
2.929058581171623814e+02 3.148483550364575834e+00
2.929158583171663395e+02 2.842805646673674858e+00
2.929258585171703544e+02 2.637801157111309358e+00
2.929358587171743693e+02 2.956608663109972390e+00
2.929458589171783842e+02 3.253364599679652081e+00
2.929558591171823423e+02 3.300452360862407453e+00
2.929658593171863572e+02 2.891659666309332799e+00
2.929758595171903721e+02 2.711354992360874405e+00
2.929858597171943870e+02 2.775570869315701739e+00
2.929958599171983451e+02 2.907201702095812301e+00
2.930058601172023600e+02 2.779155382213204906e+00
2.930158603172063749e+02 2.946822104586484858e+00
2.930258605172103330e+02 2.820937658000349568e+00
2.930358607172143479e+02 3.273084952796406988e+00
2.930458609172183628e+02 2.868507578462161423e+00
2.930558611172223777e+02 2.651065412069259608e+00
2.930658613172263358e+02 2.540764595310678331e+00
2.930758615172303507e+02 2.983062886187761720e+00
2.930858617172343656e+02 2.646088385025932688e+00
2.930958619172383806e+02 2.964687986314229473e+00
2.931058621172423386e+02 2.896627163713368258e+00
2.931158623172463535e+02 2.893296770122786743e+00
2.931258625172503685e+02 2.902964809328967277e+00
2.931358627172543834e+02 3.054934965544441994e+00
2.931458629172583414e+02 3.072697638557111866e+00
2.931558631172623564e+02 2.534122799284835637e+00
2.931658633172663713e+02 2.959481122727853464e+00
2.931758635172703862e+02 3.016000964321768230e+00
2.931858637172743443e+02 2.994991246074748314e+00
2.931958639172783592e+02 2.912095229873019608e+00
2.932058641172823741e+02 2.762884970746215973e+00
2.932158643172863890e+02 3.110942600688719306e+00
2.932258645172903471e+02 2.993986157018174055e+00
2.932358647172943620e+02 2.799787130212201713e+00
2.932458649172983769e+02 2.923163104004968371e+00
2.932558651173023350e+02 2.571308291492155007e+00
2.932658653173063499e+02 2.708989789270697557e+00
2.932758655173103648e+02 2.709800990684291033e+00
2.932858657173143797e+02 2.782799277431718288e+00
2.932958659173183378e+02 2.828965162668411359e+00
2.933058661173223527e+02 3.241162815602272929e+00
2.933158663173263676e+02 3.002732691764087303e+00
2.933258665173303825e+02 2.989652447877019004e+00
2.933358667173343406e+02 2.842384350867677600e+00
2.933458669173383555e+02 2.897082172760297780e+00
2.933558671173423704e+02 3.011656570285299317e+00
2.933658673173463853e+02 2.837265982557040100e+00
2.933758675173503434e+02 2.923622770863361975e+00
2.933858677173543583e+02 2.769853340704253153e+00
2.933958679173583732e+02 3.032444581162605957e+00
2.934058681173623881e+02 2.867122624075606030e+00
2.934158683173663462e+02 2.735835720702536111e+00
2.934258685173703611e+02 3.082567476598646827e+00
2.934358687173743760e+02 2.982946748061904962e+00
2.934458689173783910e+02 2.598121569885133653e+00
2.934558691173823490e+02 2.590748018853056056e+00
2.934658693173863639e+02 2.477116684312977490e+00
2.934758695173903789e+02 3.155593471409072315e+00
2.934858697173943369e+02 2.978122069055622489e+00
2.934958699173983518e+02 3.165026795915043767e+00
2.935058701174023668e+02 2.860404613102061067e+00
2.935158703174063817e+02 3.064373253956562237e+00
2.935258705174103397e+02 2.844540619178032692e+00
2.935358707174143547e+02 3.060596524579288324e+00
2.935458709174183696e+02 2.346850823206112935e+00
2.935558711174223845e+02 2.898578457128149211e+00
2.935658713174263426e+02 3.135479846476177723e+00
2.935758715174303575e+02 2.818841915260485109e+00
2.935858717174343724e+02 3.142583985402780389e+00
2.935958719174383873e+02 2.613061137971104397e+00
2.936058721174423454e+02 2.635002469995568752e+00
2.936158723174463603e+02 2.758871293148496218e+00
2.936258725174503752e+02 2.732315886371381453e+00
2.936358727174543901e+02 3.008216207442796275e+00
2.936458729174583482e+02 2.995298000092483370e+00
2.936558731174623631e+02 3.180205171586389490e+00
2.936658733174663780e+02 3.003962617563065152e+00
2.936758735174703929e+02 2.760840633329716187e+00
2.936858737174743510e+02 2.873355259117572391e+00
2.936958739174783659e+02 2.882736777129175199e+00
2.937058741174823808e+02 2.765444681372970948e+00
2.937158743174863389e+02 2.585782388714731095e+00
2.937258745174903538e+02 2.942671693207051131e+00
2.937358747174943687e+02 2.998999319542073216e+00
2.937458749174983836e+02 2.953388228796278714e+00
2.937558751175023417e+02 2.989890200079680760e+00
2.937658753175063566e+02 3.231397983858495415e+00
2.937758755175103715e+02 2.847979633231124019e+00
2.937858757175143865e+02 3.148871994858540635e+00
2.937958759175183445e+02 3.169580939513313655e+00
2.938058761175223594e+02 2.905058282013790460e+00
2.938158763175263744e+02 3.225987942762954308e+00
2.938258765175303893e+02 2.809859585631546697e+00
2.938358767175343473e+02 3.023619486124978550e+00
2.938458769175383622e+02 2.792145942810082992e+00
2.938558771175423772e+02 3.136407544026599492e+00
2.938658773175463921e+02 2.736035660626369381e+00
2.938758775175503501e+02 3.023020581397272366e+00
2.938858777175543651e+02 2.882284934409374610e+00
2.938958779175583800e+02 2.971835450488729435e+00
2.939058781175623949e+02 2.934563104312079673e+00
2.939158783175663530e+02 2.861220934210104261e+00
2.939258785175703679e+02 2.875775754239648485e+00
2.939358787175743828e+02 2.728221525970072836e+00
2.939458789175783409e+02 2.779673514405597512e+00
2.939558791175823558e+02 3.059137536527420487e+00
2.939658793175863707e+02 2.648841858194217913e+00
2.939758795175903856e+02 3.077959529029737240e+00
2.939858797175943437e+02 3.180259198422016986e+00
2.939958799175983586e+02 2.974906327228464598e+00
2.940058801176023735e+02 2.641644623164821404e+00
2.940158803176063884e+02 2.936777539746751930e+00
2.940258805176103465e+02 3.063682905787425526e+00
2.940358807176143614e+02 2.878876878993676502e+00
2.940458809176183763e+02 2.852973398861436749e+00
2.940558811176223912e+02 3.196890108119907925e+00
2.940658813176263493e+02 2.960797748436505561e+00
2.940758815176303642e+02 2.808541076463383135e+00
2.940858817176343791e+02 2.636363787775983791e+00
2.940958819176383940e+02 2.739298353670214237e+00
2.941058821176423521e+02 2.809660289271765254e+00
2.941158823176463670e+02 2.612230662876728449e+00
2.941258825176503819e+02 3.020072189129562101e+00
2.941358827176543969e+02 2.973447182439023173e+00
2.941458829176583549e+02 2.679354681897895496e+00
2.941558831176623698e+02 2.742889970521421805e+00
2.941658833176663848e+02 2.763074991914686418e+00
2.941758835176703428e+02 2.709765189992141110e+00
2.941858837176743577e+02 2.708383326035213923e+00
2.941958839176783727e+02 2.803996426014394583e+00
2.942058841176823876e+02 3.163924359656788976e+00
2.942158843176863456e+02 2.901112524075069032e+00
2.942258845176903606e+02 2.750207674959026516e+00
2.942358847176943755e+02 2.895471807104851525e+00
2.942458849176983904e+02 2.750696446462609135e+00
2.942558851177023485e+02 2.622105328249655809e+00
2.942658853177063634e+02 2.716788986360099578e+00
2.942758855177103783e+02 3.284423663841991914e+00
2.942858857177143932e+02 2.934298526097136595e+00
2.942958859177183513e+02 2.982647270514516613e+00
2.943058861177223662e+02 3.013424135266636217e+00
2.943158863177263811e+02 3.070246634796963914e+00
2.943258865177303960e+02 2.939289417238080571e+00
2.943358867177343541e+02 2.903091666116549785e+00
2.943458869177383690e+02 3.011433107157047040e+00
2.943558871177423839e+02 2.929058685895646885e+00
2.943658873177463988e+02 3.285661781323475417e+00
2.943758875177503569e+02 2.779874013466317795e+00
2.943858877177543718e+02 2.836363069636893552e+00
2.943958879177583867e+02 2.894700714170693967e+00
2.944058881177623448e+02 2.874557093215315717e+00
2.944158883177663597e+02 3.124107450610766001e+00
2.944258885177703746e+02 3.408702996938243857e+00
2.944358887177743895e+02 2.882041105214057097e+00
2.944458889177783476e+02 3.061535291387949886e+00
2.944558891177823625e+02 2.780359924518998493e+00
2.944658893177863774e+02 2.728418539349780847e+00
2.944758895177903923e+02 2.819819302903356473e+00
2.944858897177943504e+02 3.266335079298927191e+00
2.944958899177983653e+02 3.103086256395856779e+00
2.945058901178023802e+02 3.152946267404983072e+00
2.945158903178063952e+02 3.095668033875613290e+00
2.945258905178103532e+02 2.879482000241980533e+00
2.945358907178143681e+02 2.783740524439025421e+00
2.945458909178183831e+02 2.731932995878691095e+00
2.945558911178223980e+02 3.083128044763467912e+00
2.945658913178263560e+02 2.760703934914358726e+00
2.945758915178303710e+02 3.006546168659935958e+00
2.945858917178343859e+02 2.995919306165269802e+00
2.945958919178384008e+02 3.263047406978003551e+00
2.946058921178423589e+02 3.055481179709866879e+00
2.946158923178463738e+02 2.769561833166116038e+00
2.946258925178503887e+02 2.898493844751026227e+00
2.946358927178543468e+02 2.932666120718549596e+00
2.946458929178583617e+02 2.705420812563148480e+00
2.946558931178623766e+02 2.545166697714408954e+00
2.946658933178663915e+02 2.936018783302235757e+00
2.946758935178703496e+02 2.732482905362256353e+00
2.946858937178743645e+02 2.785770515205150399e+00
2.946958939178783794e+02 2.752957540973659523e+00
2.947058941178823943e+02 2.779133399342205824e+00
2.947158943178863524e+02 2.951282084434119213e+00
2.947258945178903673e+02 2.931406279445397445e+00
2.947358947178943822e+02 2.709532034577913695e+00
2.947458949178983971e+02 3.104987233599509011e+00
2.947558951179023552e+02 2.902157392234764544e+00
2.947658953179063701e+02 2.791464971032131093e+00
2.947758955179103850e+02 2.874463179111085509e+00
2.947858957179143999e+02 3.067432740185179529e+00
2.947958959179183580e+02 2.683149124084266202e+00
2.948058961179223729e+02 2.664721787126000052e+00
2.948158963179263878e+02 2.562129793452112114e+00
2.948258965179304028e+02 3.114489040259011077e+00
2.948358967179343608e+02 2.986635474114469169e+00
2.948458969179383757e+02 2.731306773904286445e+00
2.948558971179423907e+02 2.822685108555591071e+00
2.948658973179463487e+02 3.055284274956363788e+00
2.948758975179503636e+02 2.761396926769648541e+00
2.948858977179543785e+02 2.827013722371495064e+00
2.948958979179583935e+02 2.934309823836862119e+00
2.949058981179623515e+02 2.720702033835319611e+00
2.949158983179663664e+02 3.119806520128739713e+00
2.949258985179703814e+02 2.818840799420791576e+00
2.949358987179743963e+02 2.977946117721323116e+00
2.949458989179783543e+02 2.789496528478521142e+00
2.949558991179823693e+02 2.780120229226934025e+00
2.949658993179863842e+02 3.157527900671073695e+00
2.949758995179903991e+02 3.018789037682078735e+00
2.949858997179943572e+02 3.012769469285964341e+00
2.949958999179983721e+02 2.982335862945190819e+00
2.950059001180023870e+02 2.729882195718303706e+00
2.950159003180064019e+02 2.987085449444509599e+00
2.950259005180103600e+02 2.900406914087425125e+00
2.950359007180143749e+02 2.884432110454044906e+00
2.950459009180183898e+02 2.880975783732591999e+00
2.950559011180223479e+02 2.908758464275139399e+00
2.950659013180263628e+02 2.727477383941005584e+00
2.950759015180303777e+02 2.989725998495549320e+00
2.950859017180343926e+02 2.839635824789090268e+00
2.950959019180383507e+02 2.818699280027788134e+00
2.951059021180423656e+02 2.991126932845492359e+00
2.951159023180463805e+02 2.923829727204402484e+00
2.951259025180503954e+02 2.877144108959832636e+00
2.951359027180543535e+02 3.054833295273018390e+00
2.951459029180583684e+02 2.914964058972955296e+00
2.951559031180623833e+02 2.879527588927441872e+00
2.951659033180663982e+02 2.912585731793176702e+00
2.951759035180703563e+02 2.930720391989789064e+00
2.951859037180743712e+02 3.039845333659922488e+00
2.951959039180783861e+02 3.215146681510993254e+00
2.952059041180824011e+02 3.081078405910607998e+00
2.952159043180863591e+02 3.096657649939984935e+00
2.952259045180903740e+02 2.802393939111311294e+00
2.952359047180943890e+02 2.482800730143060797e+00
2.952459049180984039e+02 2.859785499821039245e+00
2.952559051181023619e+02 2.920163030666173221e+00
2.952659053181063769e+02 2.989311562899836350e+00
2.952759055181103918e+02 2.932857657822003805e+00
2.952859057181143498e+02 2.792119590788004313e+00
2.952959059181183648e+02 3.229818776823422777e+00
2.953059061181223797e+02 2.789043914857314288e+00
2.953159063181263946e+02 2.629831082860479619e+00
2.953259065181303527e+02 2.699126595380532123e+00
2.953359067181343676e+02 3.012534981886629382e+00
2.953459069181383825e+02 3.196447634430894080e+00
2.953559071181423974e+02 2.734470304370929750e+00
2.953659073181463555e+02 3.136928679497850148e+00
2.953759075181503704e+02 2.847758268266096238e+00
2.953859077181543853e+02 3.027741370573555635e+00
2.953959079181584002e+02 3.069887665529864584e+00
2.954059081181623583e+02 3.203318096951009775e+00
2.954159083181663732e+02 2.851436871285192964e+00
2.954259085181703881e+02 2.785605685552623889e+00
2.954359087181744030e+02 2.658017878486173657e+00
2.954459089181783611e+02 2.595807480158672575e+00
2.954559091181823760e+02 3.169298092972343106e+00
2.954659093181863909e+02 2.908283823010927804e+00
2.954759095181904058e+02 2.712169503298766493e+00
2.954859097181943639e+02 2.606403694042026320e+00
2.954959099181983788e+02 2.545650074988924594e+00
2.955059101182023937e+02 2.820587854365391056e+00
2.955159103182063518e+02 2.961117219220394059e+00
2.955259105182103667e+02 2.679872514245764670e+00
2.955359107182143816e+02 2.941199963048909627e+00
2.955459109182183965e+02 2.711867409330017686e+00
2.955559111182223546e+02 2.568219932134320427e+00
2.955659113182263695e+02 2.864138495759509073e+00
2.955759115182303844e+02 3.060959819062413878e+00
2.955859117182343994e+02 2.652901362519552553e+00
2.955959119182383574e+02 2.921267269543280420e+00
2.956059121182423723e+02 2.654189640344613910e+00
2.956159123182463873e+02 2.667194709712457534e+00
2.956259125182504022e+02 2.854157626860296837e+00
2.956359127182543602e+02 2.817310473369935675e+00
2.956459129182583752e+02 2.550798064156650113e+00
2.956559131182623901e+02 2.995799996984181757e+00
2.956659133182664050e+02 2.959924522912952494e+00
2.956759135182703631e+02 2.732674209878765303e+00
2.956859137182743780e+02 2.841940126364045582e+00
2.956959139182783929e+02 3.270673979635271955e+00
2.957059141182824078e+02 2.902229898533544628e+00
2.957159143182863659e+02 2.647384795077948993e+00
2.957259145182903808e+02 2.709070696976697779e+00
2.957359147182943957e+02 2.809314246903101164e+00
2.957459149182983538e+02 3.152966407328547938e+00
2.957559151183023687e+02 3.310908056483866879e+00
2.957659153183063836e+02 3.149975484541074344e+00
2.957759155183103985e+02 3.183389771163191551e+00
2.957859157183143566e+02 3.253773277927106466e+00
2.957959159183183715e+02 2.921711977465048626e+00
2.958059161183223864e+02 3.074301446377418756e+00
2.958159163183264013e+02 2.649083917123042475e+00
2.958259165183303594e+02 2.667552587936648401e+00
2.958359167183343743e+02 2.808466699221300544e+00
2.958459169183383892e+02 3.044445576458441494e+00
2.958559171183424041e+02 2.480135177831054527e+00
2.958659173183463622e+02 2.782148319879490295e+00
2.958759175183503771e+02 2.890596795879045722e+00
2.958859177183543920e+02 2.563110573104321777e+00
2.958959179183584070e+02 3.061023980933391453e+00
2.959059181183623650e+02 3.022874274520518600e+00
2.959159183183663799e+02 2.777340367401250898e+00
2.959259185183703948e+02 2.714555915833048783e+00
2.959359187183744098e+02 2.903267099671604790e+00
2.959459189183783678e+02 2.872641096320659670e+00
2.959559191183823827e+02 2.825211295312167081e+00
2.959659193183863977e+02 2.905887611075612664e+00
2.959759195183903557e+02 2.758832612908319604e+00
2.959859197183943706e+02 2.692830647823295731e+00
2.959959199183983856e+02 2.481597737638702394e+00
2.960059201184024005e+02 2.955265609363040280e+00
2.960159203184063585e+02 2.719033008918125383e+00
2.960259205184103735e+02 2.790062435034883492e+00
2.960359207184143884e+02 2.995323416204095590e+00
2.960459209184184033e+02 2.955660115104460584e+00
2.960559211184223614e+02 2.992074573081814126e+00
2.960659213184263763e+02 2.882389662576706257e+00
2.960759215184303912e+02 2.901202157914464674e+00
2.960859217184344061e+02 2.880193948327668174e+00
2.960959219184383642e+02 3.108890536034352614e+00
2.961059221184423791e+02 3.190931006574640350e+00
2.961159223184463940e+02 3.027015697196428601e+00
2.961259225184504089e+02 2.769610566552878517e+00
2.961359227184543670e+02 3.004964980724289525e+00
2.961459229184583819e+02 3.067700122067887225e+00
2.961559231184623968e+02 2.572763595882391563e+00
2.961659233184664117e+02 2.995976519764337542e+00
2.961759235184703698e+02 2.590893932292023472e+00
2.961859237184743847e+02 3.230317533682833364e+00
2.961959239184783996e+02 2.743924124858716951e+00
2.962059241184823577e+02 2.831679708528104911e+00
2.962159243184863726e+02 3.083281182685894795e+00
2.962259245184903875e+02 2.724820053338050219e+00
2.962359247184944024e+02 2.922395179995136427e+00
2.962459249184983605e+02 2.872991802905724423e+00
2.962559251185023754e+02 2.936105511514613742e+00
2.962659253185063903e+02 3.208053655628284595e+00
2.962759255185104053e+02 2.661820791396841468e+00
2.962859257185143633e+02 3.019790935766889284e+00
2.962959259185183782e+02 3.079236952041217723e+00
2.963059261185223932e+02 2.837078811015220303e+00
2.963159263185264081e+02 3.103453736684432140e+00
2.963259265185303661e+02 3.116900813216231914e+00
2.963359267185343811e+02 3.072440650307613819e+00
2.963459269185383960e+02 3.051134379992494594e+00
2.963559271185424109e+02 2.889497484882352918e+00
2.963659273185463690e+02 3.169939552468171051e+00
2.963759275185503839e+02 3.035121601194392227e+00
2.963859277185543988e+02 3.151877286638966602e+00
2.963959279185584137e+02 3.076224483720164660e+00
2.964059281185623718e+02 2.848934936903335657e+00
2.964159283185663867e+02 2.821502851673720169e+00
2.964259285185704016e+02 2.933592361477832977e+00
2.964359287185743597e+02 2.748176714476469940e+00
2.964459289185783746e+02 2.828938924049981818e+00
2.964559291185823895e+02 2.684319423363667134e+00
2.964659293185864044e+02 3.000746964713508103e+00
2.964759295185903625e+02 3.044767242677446806e+00
2.964859297185943774e+02 2.992391908527420874e+00
2.964959299185983923e+02 2.666982607774250447e+00
2.965059301186024072e+02 2.811179027746515846e+00
2.965159303186063653e+02 2.690348638269757231e+00
2.965259305186103802e+02 2.307475910785524498e+00
2.965359307186143951e+02 3.353827343987504594e+00
2.965459309186184100e+02 3.087948696247546643e+00
2.965559311186223681e+02 2.779160639850284387e+00
2.965659313186263830e+02 2.775420564468057627e+00
2.965759315186303979e+02 2.866077510217831303e+00
2.965859317186344128e+02 2.915863220022138158e+00
2.965959319186383709e+02 3.197365418658252079e+00
2.966059321186423858e+02 3.098123282298115733e+00
2.966159323186464007e+02 2.723311384642165933e+00
2.966259325186504157e+02 2.910060520958588359e+00
2.966359327186543737e+02 2.991156472154418378e+00
2.966459329186583886e+02 2.893027952325595731e+00
2.966559331186624036e+02 2.973832262649881208e+00
2.966659333186663616e+02 2.885878104535008593e+00
2.966759335186703765e+02 2.754955286615885957e+00
2.966859337186743915e+02 3.178571322890667350e+00
2.966959339186784064e+02 2.896971138520767486e+00
2.967059341186823644e+02 2.539620114866213640e+00
2.967159343186863794e+02 2.840191008920434967e+00
2.967259345186903943e+02 2.621400345914680408e+00
2.967359347186944092e+02 3.018330481962779199e+00
2.967459349186983673e+02 3.077930786323291201e+00
2.967559351187023822e+02 2.710061537705788393e+00
2.967659353187063971e+02 2.880327546409793271e+00
2.967759355187104120e+02 2.836057602631743002e+00
2.967859357187143701e+02 3.171525362543266446e+00
2.967959359187183850e+02 2.926111794183800630e+00
2.968059361187223999e+02 3.055488623615129296e+00
2.968159363187264148e+02 2.997067639737803546e+00
2.968259365187303729e+02 3.025744403971703633e+00
2.968359367187343878e+02 2.769922162630798379e+00
2.968459369187384027e+02 2.955339480546090858e+00
2.968559371187424176e+02 3.111193686056898056e+00
2.968659373187463757e+02 2.651566130241857167e+00
2.968759375187503906e+02 2.680063104556844156e+00
2.968859377187544055e+02 2.908295931590487715e+00
2.968959379187583636e+02 3.198925731165957131e+00
2.969059381187623785e+02 2.695413648628008918e+00
2.969159383187663934e+02 2.879997609513208268e+00
2.969259385187704083e+02 2.494303688878524827e+00
2.969359387187743664e+02 3.091054411874677665e+00
2.969459389187783813e+02 3.171854864145857711e+00
2.969559391187823962e+02 2.987936650733057142e+00
2.969659393187864111e+02 2.810475208319697327e+00
2.969759395187903692e+02 3.074160019516917863e+00
2.969859397187943841e+02 2.952034991915333695e+00
2.969959399187983990e+02 2.703295068231777787e+00
2.970059401188024140e+02 2.635587222844304911e+00
2.970159403188063720e+02 2.671622769098426442e+00
2.970259405188103869e+02 2.619015998117366184e+00
2.970359407188144019e+02 2.979767303078066476e+00
2.970459409188184168e+02 3.089225673180536091e+00
2.970559411188223748e+02 2.611968822330941187e+00
2.970659413188263898e+02 3.071786257293643629e+00
2.970759415188304047e+02 2.833526004619560723e+00
2.970859417188344196e+02 2.739970441182965732e+00
2.970959419188383777e+02 2.771521578051302281e+00
2.971059421188423926e+02 3.059254891355790651e+00
2.971159423188464075e+02 2.872290793176446755e+00
2.971259425188503656e+02 2.967551346999762529e+00
2.971359427188543805e+02 2.769516424866961479e+00
2.971459429188583954e+02 2.736142138262909196e+00
2.971559431188624103e+02 2.674258848300342883e+00
2.971659433188663684e+02 2.796593035888230272e+00
2.971759435188703833e+02 2.606247855198836394e+00
2.971859437188743982e+02 3.025758609885476069e+00
2.971959439188784131e+02 2.955750267714625235e+00
2.972059441188823712e+02 2.837539518567508079e+00
2.972159443188863861e+02 2.724617717638465830e+00
2.972259445188904010e+02 2.504283146275898542e+00
2.972359447188944159e+02 2.773494209705758440e+00
2.972459449188983740e+02 2.574879101955204419e+00
2.972559451189023889e+02 2.978850343954491997e+00
2.972659453189064038e+02 2.951826215979807877e+00
2.972759455189104187e+02 2.926825244598494802e+00
2.972859457189143768e+02 2.503842083707305655e+00
2.972959459189183917e+02 3.005023099436278322e+00
2.973059461189224066e+02 2.783462152756135843e+00
2.973159463189264216e+02 3.041015607704079748e+00
2.973259465189303796e+02 2.604507619767992388e+00
2.973359467189343945e+02 2.942351211136005062e+00
2.973459469189384095e+02 2.923757467886211714e+00
2.973559471189423675e+02 3.036777420220628354e+00
2.973659473189463824e+02 2.788048523234616383e+00
2.973759475189503974e+02 2.806955989830790976e+00
2.973859477189544123e+02 2.547350258446375193e+00
2.973959479189583703e+02 2.421391203653109336e+00
2.974059481189623853e+02 2.559640077780171996e+00
2.974159483189664002e+02 3.126805821178986200e+00
2.974259485189704151e+02 2.860402232159978464e+00
2.974359487189743732e+02 2.773253960108040594e+00
2.974459489189783881e+02 2.757978314652262064e+00
2.974559491189824030e+02 2.414242850283335962e+00
2.974659493189864179e+02 2.833197569437534646e+00
2.974759495189903760e+02 3.036810205454803846e+00
2.974859497189943909e+02 2.596428414798422679e+00
2.974959499189984058e+02 3.042200738398847193e+00
2.975059501190024207e+02 3.165108991454132159e+00
2.975159503190063788e+02 2.841050196632223912e+00
2.975259505190103937e+02 2.966879357365690861e+00
2.975359507190144086e+02 2.868537544237960812e+00
2.975459509190184235e+02 3.186911276003268068e+00
2.975559511190223816e+02 2.965778981309273199e+00
2.975659513190263965e+02 2.786608371432568898e+00
2.975759515190304114e+02 3.093793713046808058e+00
2.975859517190343695e+02 2.753532405572633568e+00
2.975959519190383844e+02 2.788990182193808121e+00
2.976059521190423993e+02 2.526934605596220962e+00
2.976159523190464142e+02 2.651638320542491822e+00
2.976259525190503723e+02 2.860296055036251950e+00
2.976359527190543872e+02 2.503664776872436715e+00
2.976459529190584021e+02 2.814980207237110843e+00
2.976559531190624170e+02 2.879759029104557388e+00
2.976659533190663751e+02 2.802277797082073363e+00
2.976759535190703900e+02 2.628736302044933915e+00
2.976859537190744049e+02 3.050189948292609365e+00
2.976959539190784199e+02 2.831136131028423542e+00
2.977059541190823779e+02 2.910410989073389576e+00
2.977159543190863928e+02 2.901283974475651117e+00
2.977259545190904078e+02 2.551251637722053545e+00
2.977359547190944227e+02 2.526250386231834177e+00
2.977459549190983807e+02 2.905840484212959929e+00
2.977559551191023957e+02 3.242933616917313522e+00
2.977659553191064106e+02 2.941810525667019061e+00
2.977759555191104255e+02 3.186820350168391158e+00
2.977859557191143836e+02 2.626532725752331654e+00
2.977959559191183985e+02 3.014205868673902611e+00
2.978059561191224134e+02 3.045176386749287367e+00
2.978159563191263715e+02 2.624399157685932238e+00
2.978259565191303864e+02 3.055963597633476692e+00
2.978359567191344013e+02 3.015773784882398001e+00
2.978459569191384162e+02 2.621900308873188035e+00
2.978559571191423743e+02 2.960409992119036993e+00
2.978659573191463892e+02 3.207009000472474280e+00
2.978759575191504041e+02 2.854244433762973099e+00
2.978859577191544190e+02 2.624906844096261516e+00
2.978959579191583771e+02 2.668491854662210283e+00
2.979059581191623920e+02 2.953820601082336683e+00
2.979159583191664069e+02 2.771593064238206949e+00
2.979259585191704218e+02 2.791290529726858427e+00
2.979359587191743799e+02 2.582075814210650133e+00
2.979459589191783948e+02 3.136507374681310356e+00
2.979559591191824097e+02 2.862772596130085390e+00
2.979659593191864246e+02 3.230978272628207915e+00
2.979759595191903827e+02 2.748434067799288449e+00
2.979859597191943976e+02 2.774463698105918752e+00
2.979959599191984125e+02 2.776513092523912984e+00
2.980059601192024274e+02 2.920379593440076249e+00
2.980159603192063855e+02 2.695167216613419292e+00
2.980259605192104004e+02 2.916766102438996366e+00
2.980359607192144153e+02 2.968488886209938116e+00
2.980459609192183734e+02 2.778873205641929633e+00
2.980559611192223883e+02 3.108222752996503413e+00
2.980659613192264032e+02 2.835388483864332176e+00
2.980759615192304182e+02 3.077156912118222731e+00
2.980859617192343762e+02 2.920542551540359799e+00
2.980959619192383911e+02 2.504519338168481823e+00
2.981059621192424061e+02 3.122352330373367568e+00
2.981159623192464210e+02 3.097385045452114571e+00
2.981259625192503790e+02 2.885344215207423790e+00
2.981359627192543940e+02 3.350086461399155890e+00
2.981459629192584089e+02 2.796341462762938157e+00
2.981559631192624238e+02 2.983602959223550233e+00
2.981659633192663819e+02 3.184714426157072786e+00
2.981759635192703968e+02 3.177877570706663768e+00
2.981859637192744117e+02 2.800955826988579034e+00
2.981959639192784266e+02 2.742276345398738879e+00
2.982059641192823847e+02 2.742667003016220573e+00
